timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4190,0.004,-0.087,-1.027,0.5,0.2,1.7,0.0000,0.0000,0.0013,0.0060,3,-8,110,111
4241,-0.002,-0.033,-0.994,2.2,-0.4,-0.3,0.0000,0.0000,0.0019,0.0062,-3,-1,110,122
4292,-0.008,-0.032,-0.997,-0.7,0.8,0.9,-0.9680,-0.3872,0.0008,0.0054,6,4,110,128
4343,0.007,-0.024,-1.011,2.1,0.0,9.3,0.0000,-0.1936,-0.0004,0.0041,6,7,110,133
4394,-0.005,-0.003,-0.993,-0.6,0.6,6.5,0.0000,0.3872,-0.0010,0.0041,3,0,110,136
4445,0.005,-0.008,-0.988,0.7,-0.5,0.4,0.0000,0.0000,-0.0010,0.0042,0,-1,100,139
4496,-0.002,-0.032,-1.007,-1.2,-0.1,-3.4,-0.1760,-0.3520,-0.0013,0.0037,2,3,100,136
4548,0.005,-0.025,-0.967,-2.9,0.8,2.1,0.0000,0.0000,-0.0013,0.0032,0,3,110,140
4600,0.009,0.001,-1.003,-0.7,0.6,1.3,-0.1936,0.5808,-0.0015,0.0059,1,-14,110,139
4652,-0.012,-0.006,-1.000,-1.1,-0.4,0.0,0.0000,-0.1936,-0.0019,0.0065,2,-3,110,138
4704,0.005,-0.023,-1.002,1.0,0.1,0.0,0.0000,0.0000,-0.0019,0.0061,0,2,110,137
4756,-0.008,-0.009,-0.999,-2.1,0.5,0.1,0.0000,-0.3872,-0.0019,0.0049,0,6,110,141
4808,-0.037,0.061,-0.997,3.2,-0.5,0.4,-0.1936,-0.1936,-0.0023,0.0045,2,2,110,133
4860,-0.027,-0.041,-0.993,-3.6,1.3,-1.8,0.0000,0.0000,-0.0023,0.0042,0,2,110,142
4912,0.022,0.036,-1.001,2.7,-0.3,0.6,0.0000,0.0000,-0.0023,0.0042,0,0,110,147
4964,-0.000,-0.042,-1.005,0.9,0.6,-0.1,0.0000,0.0000,-0.0023,0.0042,0,0,110,141
5016,0.104,-0.065,-0.992,-2.8,5.3,-0.7,0.0000,0.0000,-0.0023,0.0042,0,0,110,139
5068,0.055,-0.023,-0.986,3.0,-3.5,0.9,0.0000,0.0000,-0.0023,0.0042,0,0,110,139
5120,0.022,-0.026,-1.012,-0.3,2.3,-0.0,0.0000,0.0000,-0.0023,0.0042,0,0,110,142
5172,-0.022,0.015,-0.990,0.3,0.1,0.1,0.0000,0.0000,-0.0023,0.0042,0,0,110,130
5224,-0.007,-0.015,-1.000,0.5,-0.3,0.3,0.0000,0.0000,-0.0023,0.0042,0,0,110,137
5276,0.001,0.006,-1.001,0.2,0.1,0.0,0.0000,0.0000,-0.0023,0.0043,0,-1,110,138
5327,-0.004,-0.006,-1.002,0.4,-0.0,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,136
5379,0.001,-0.003,-1.004,0.3,-0.1,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,145
5431,-0.003,-0.001,-0.997,0.4,0.1,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,141
5483,-0.003,-0.007,-0.998,0.4,0.0,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
5535,-0.004,-0.002,-1.001,0.3,0.0,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,131
5587,0.001,-0.006,-0.995,0.3,0.0,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
5639,-0.002,-0.005,-0.998,0.4,-0.1,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
5691,0.002,-0.004,-1.004,0.6,-0.1,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
5743,-0.004,-0.013,-1.009,0.0,-1.3,0.3,0.0000,0.0000,-0.0023,0.0043,0,0,110,137
5794,0.013,-0.022,-1.001,1.5,-0.2,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,135
5845,0.006,-0.016,-1.008,-0.4,0.6,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,133
5896,0.009,0.020,-0.984,0.0,-0.3,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,137
5947,0.013,0.003,-1.009,0.3,0.4,-0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,137
5998,-0.004,-0.021,-1.000,1.3,0.4,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,136
6049,-0.006,-0.010,-1.000,-0.3,-0.4,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,137
6100,0.002,-0.006,-0.998,0.6,0.2,0.2,0.0000,0.0000,-0.0023,0.0043,0,0,110,135
6151,0.000,-0.002,-1.000,0.5,-0.0,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
6203,-0.001,-0.010,-1.004,0.3,-0.3,0.2,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
6254,-0.001,0.003,-0.994,0.1,0.1,-0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
6305,0.009,-0.016,-1.009,0.7,0.5,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,139
6356,-0.005,-0.010,-0.998,0.2,-0.2,0.2,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
6407,0.001,-0.003,-1.001,0.4,-0.0,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,141
6458,0.001,-0.001,-1.002,0.2,0.2,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,146
6509,0.002,-0.008,-1.003,0.3,0.1,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,145
6560,0.001,-0.003,-0.996,0.6,-0.0,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,140
6611,-0.001,0.001,-1.000,0.3,-0.1,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,137
6662,-0.004,-0.006,-0.997,0.3,0.0,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
6713,0.000,-0.003,-0.998,0.4,0.0,0.2,0.0000,0.0000,-0.0023,0.0043,0,0,110,144
6764,-0.003,-0.004,-0.998,0.3,-0.1,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,137
6815,-0.004,-0.003,-1.002,0.6,-0.1,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,136
6866,-0.002,-0.003,-1.001,0.4,0.0,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
6917,-0.000,-0.003,-0.996,0.3,-0.0,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,139
6968,0.000,-0.004,-1.003,0.2,-0.1,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
7019,-0.001,-0.004,-0.998,0.4,-0.0,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,135
7070,-0.005,-0.002,-1.004,0.4,-0.1,0.2,0.0000,0.0000,-0.0023,0.0043,0,0,110,138
7121,0.001,-0.003,-0.998,0.4,0.0,0.0,0.0000,0.0000,-0.0023,0.0042,0,1,110,134
7172,0.003,-0.003,-0.992,0.3,-0.1,-0.0,0.0000,0.0000,-0.0023,0.0042,0,0,110,138
7223,-0.000,-0.008,-1.000,0.3,-0.0,0.1,0.0000,0.0000,-0.0023,0.0043,0,-1,110,130
7274,-0.001,-0.006,-0.990,0.4,0.0,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,140
7325,-0.003,-0.002,-1.002,0.2,-0.0,-0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,143
7376,0.000,-0.004,-0.998,0.3,-0.0,-0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,136
7427,-0.003,-0.000,-0.997,0.3,-0.1,0.1,0.0000,0.0000,-0.0023,0.0043,0,0,110,140
7478,-0.006,-0.004,-1.004,0.3,-0.1,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,135
7529,-0.002,-0.002,-1.000,0.3,-0.0,-0.0,0.0000,0.0000,-0.0023,0.0042,0,1,110,138
7580,0.000,-0.005,-0.997,0.3,0.0,-0.0,0.0000,0.0000,-0.0023,0.0043,0,-1,110,137
7631,-0.001,-0.000,-0.997,0.3,0.0,-0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,135
7682,-0.001,-0.003,-0.997,0.2,-0.0,0.0,0.0000,0.0000,-0.0023,0.0043,0,0,110,141
