timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4912,0.000,-0.030,-1.007,-0.5,-0.4,4.2,0.0000,-0.4224,-0.0002,-0.0079,0,12,20,135
4964,-0.008,-0.045,-0.996,-0.3,0.3,2.2,0.0000,-0.0704,-0.0002,-0.0084,0,2,20,131
5016,0.008,-0.042,-1.001,0.1,-0.2,3.1,0.0000,-0.3520,-0.0001,-0.0094,0,10,20,130
5068,0.001,-0.039,-0.979,-0.2,-0.0,-0.1,0.0000,-0.3872,-0.0002,-0.0117,0,11,20,133
5120,0.008,-0.021,-1.009,0.0,0.0,-1.4,-0.0704,-0.3168,-0.0003,-0.0131,2,9,20,136
5172,0.011,-0.008,-1.000,-0.7,1.1,-1.7,0.0000,-0.3168,-0.0003,-0.0150,0,9,20,126
5224,-0.018,-0.042,-1.022,0.1,-1.4,-3.3,0.0000,0.0704,-0.0002,-0.0159,0,-2,20,128
5276,0.001,-0.050,-0.993,0.3,0.9,-1.2,-0.0352,-0.2112,-0.0004,-0.0161,1,6,20,116
5328,-0.008,-0.001,-1.003,-0.9,-0.4,0.3,-0.0352,0.0704,-0.0004,-0.0161,1,-2,20,109
5380,0.003,0.001,-1.006,-0.1,0.0,-0.1,0.0000,0.0000,-0.0005,-0.0159,0,0,20,134
5432,-0.009,-0.004,-1.005,-0.8,-0.4,-0.1,0.0352,-0.0352,-0.0004,-0.0159,-1,1,20,128
5484,0.018,-0.018,-0.994,1.9,0.3,-0.1,0.0000,0.0000,-0.0005,-0.0165,0,0,20,142
5535,0.006,0.003,-1.002,0.9,-1.0,-0.2,0.0000,0.0000,-0.0005,-0.0169,0,0,20,127
5586,0.002,0.010,-1.000,0.2,-0.5,-0.1,0.0000,0.0000,-0.0005,-0.0169,0,0,20,130
5637,-0.004,0.004,-0.995,0.2,-0.4,-0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,127
5688,0.000,0.005,-0.998,0.3,-0.3,-0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,131
5740,-0.001,0.001,-1.000,0.3,-0.2,-0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,150
5792,-0.004,0.005,-0.998,0.1,-0.1,0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,127
5843,-0.003,-0.002,-1.003,0.2,-0.1,0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,139
5894,-0.003,0.004,-1.004,0.0,-0.0,-0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,126
5945,-0.002,0.001,-1.001,0.1,-0.0,-0.0,0.0000,-0.0352,-0.0005,-0.0170,0,1,20,134
5996,-0.004,0.002,-1.003,0.1,-0.0,0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,132
6047,-0.005,0.003,-0.994,-0.1,0.1,-0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,133
6098,0.003,0.003,-0.998,-0.0,0.0,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,124
6149,-0.002,0.003,-1.002,-0.0,0.1,0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,132
6200,-0.002,0.004,-1.000,-0.1,0.0,0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,132
6251,0.000,0.003,-1.000,-0.0,0.1,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,129
6302,-0.003,0.002,-1.006,0.0,0.0,0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,126
6353,-0.000,-0.000,-0.998,-0.1,-0.0,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,124
6404,-0.003,0.002,-1.001,0.0,0.0,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,119
6455,-0.001,0.004,-0.997,0.1,0.1,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,107
6506,-0.003,-0.001,-0.999,0.0,0.1,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,117
6557,0.001,0.002,-1.004,-0.0,-0.0,0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,124
6608,0.001,0.003,-1.002,-0.0,0.0,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,132
6659,0.002,0.006,-0.999,-0.0,-0.0,-0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,126
6710,-0.004,0.002,-1.002,-0.0,0.1,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,125
6761,-0.001,-0.001,-1.000,0.1,0.1,0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,125
6812,0.001,0.005,-1.002,-0.1,0.0,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,137
6863,0.001,-0.002,-1.001,-0.0,0.1,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,135
6914,0.001,0.000,-0.999,-0.1,0.0,-0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,128
6965,-0.001,0.004,-1.002,0.1,0.0,-0.1,-0.0352,0.0000,-0.0005,-0.0170,1,0,20,133
7016,-0.002,0.004,-1.005,0.0,0.0,0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,123
7067,-0.001,0.005,-0.995,0.0,-0.0,0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,131
7118,-0.005,0.002,-1.000,-0.1,0.0,0.2,0.0000,0.0000,-0.0005,-0.0170,0,0,20,131
7169,-0.003,0.001,-1.003,0.0,0.0,0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,143
7220,-0.002,0.002,-0.996,-0.1,0.1,-0.0,0.0000,0.0000,-0.0005,-0.0170,0,0,20,133
7271,-0.007,-0.001,-1.000,-0.1,0.5,0.1,0.0000,0.0000,-0.0005,-0.0170,0,0,20,130
7322,0.004,0.006,-1.006,-0.5,0.5,0.2,0.0000,0.0000,-0.0005,-0.0170,0,0,20,129
7373,0.000,0.011,-0.995,0.1,-0.5,-0.3,0.0000,0.0352,-0.0005,-0.0170,0,-1,20,124
7424,-0.011,-0.001,-1.006,1.1,-1.2,-0.4,0.0000,-0.0352,-0.0005,-0.0170,0,1,20,128
